"agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"USGS","0208675010",2017-10-06,4.25,"A"
"USGS","0208675010",2017-10-07,0.51,"A"
"USGS","0208675010",2017-10-08,1.83,"A"
"USGS","0208675010",2017-10-09,3.38,"A"
"USGS","0208675010",2017-10-10,2.16,"A"
"USGS","0208675010",2017-10-11,3.24,"A"
"USGS","0208675010",2017-10-12,0.95,"A"
"USGS","0208675010",2017-10-13,0.47,"A"
"USGS","0208675010",2017-10-14,0.63,"A"
"USGS","0208675010",2017-10-15,0.68,"A"
"USGS","0208675010",2017-10-16,2.69,"A"
"USGS","0208675010",2017-10-17,0.97,"A"
"USGS","0208675010",2017-10-18,0.72,"A"
"USGS","0208675010",2017-10-19,0.45,"A"
"USGS","0208675010",2017-10-20,0.26,"A"
"USGS","0208675010",2017-10-21,0.51,"A"
"USGS","0208675010",2017-10-22,0.6,"A"
"USGS","0208675010",2017-10-23,32.4,"A"
"USGS","0208675010",2017-10-24,10.3,"A"
"USGS","0208675010",2017-10-25,0.98,"A"
"USGS","0208675010",2017-10-26,0.37,"A"
"USGS","0208675010",2017-10-27,0.32,"A"
"USGS","0208675010",2017-10-28,0.33,"A"
"USGS","0208675010",2017-10-29,4.9,"A"
"USGS","0208675010",2017-10-30,0.71,"A"
"USGS","0208675010",2017-10-31,0.4,"A"
"USGS","0208675010",2017-11-01,0.28,"A"
"USGS","0208675010",2017-11-02,0.23,"A"
"USGS","0208675010",2017-11-03,0.26,"A"
"USGS","0208675010",2017-11-04,0.19,"A"
"USGS","0208675010",2017-11-05,0.18,"A"
"USGS","0208675010",2017-11-06,0.18,"A"
"USGS","0208675010",2017-11-07,0.19,"A"
"USGS","0208675010",2017-11-08,0.28,"A"
"USGS","0208675010",2017-11-09,3.04,"A"
"USGS","0208675010",2017-11-10,0.84,"A"
"USGS","0208675010",2017-11-11,0.33,"A"
"USGS","0208675010",2017-11-12,0.35,"A"
"USGS","0208675010",2017-11-13,11.7,"A"
"USGS","0208675010",2017-11-14,1.34,"A"
"USGS","0208675010",2017-11-15,0.71,"A"
"USGS","0208675010",2017-11-16,0.33,"A"
"USGS","0208675010",2017-11-17,0.23,"A"
"USGS","0208675010",2017-11-18,0.22,"A"
"USGS","0208675010",2017-11-19,0.98,"A"
"USGS","0208675010",2017-11-20,0.46,"A"
"USGS","0208675010",2017-11-21,0.24,"A"
"USGS","0208675010",2017-11-22,0.24,"A"
"USGS","0208675010",2017-11-23,0.19,"A"
"USGS","0208675010",2017-11-24,0.23,"A"
"USGS","0208675010",2017-11-25,0.2,"A"
"USGS","0208675010",2017-11-26,0.14,"A"
"USGS","0208675010",2017-11-27,0.14,"A"
"USGS","0208675010",2017-11-28,0.14,"A"
"USGS","0208675010",2017-11-29,0.14,"A"
"USGS","0208675010",2017-11-30,0.18,"A"
"USGS","0208675010",2017-12-01,0.22,"A"
"USGS","0208675010",2017-12-02,0.2,"A"
"USGS","0208675010",2017-12-03,0.2,"A"
"USGS","0208675010",2017-12-04,0.18,"A"
"USGS","0208675010",2017-12-05,0.2,"A"
"USGS","0208675010",2017-12-06,2.66,"A"
"USGS","0208675010",2017-12-07,0.48,"A"
"USGS","0208675010",2017-12-08,18.3,"A"
"USGS","0208675010",2017-12-09,18.7,"A"
"USGS","0208675010",2017-12-10,2.72,"A"
"USGS","0208675010",2017-12-11,0.94,"A"
"USGS","0208675010",2017-12-12,0.69,"A"
"USGS","0208675010",2017-12-13,0.66,"A"
"USGS","0208675010",2017-12-14,0.41,"A"
"USGS","0208675010",2017-12-15,0.53,"A"
"USGS","0208675010",2017-12-16,0.39,"A"
"USGS","0208675010",2017-12-17,0.36,"A"
"USGS","0208675010",2017-12-18,0.3,"A"
"USGS","0208675010",2017-12-19,0.27,"A"
"USGS","0208675010",2017-12-20,1.52,"A"
"USGS","0208675010",2017-12-21,1.32,"A"
"USGS","0208675010",2017-12-22,0.52,"A"
"USGS","0208675010",2017-12-23,0.37,"A"
"USGS","0208675010",2017-12-24,0.34,"A"
"USGS","0208675010",2017-12-25,0.27,"A"
"USGS","0208675010",2017-12-26,0.27,"A"
"USGS","0208675010",2017-12-27,0.26,"A"
"USGS","0208675010",2017-12-28,0.22,"A"
"USGS","0208675010",2017-12-29,0.2,"A"
"USGS","0208675010",2017-12-30,0.2,"A"
"USGS","0208675010",2017-12-31,0.36,"A"
"USGS","0208675010",2018-01-01,0.42,"A"
"USGS","0208675010",2018-01-02,0.35,"A"
"USGS","0208675010",2018-01-03,0.35,"A"
"USGS","0208675010",2018-01-04,0.26,"A"
"USGS","0208675010",2018-01-05,0.26,"A"
"USGS","0208675010",2018-01-06,0.29,"A"
"USGS","0208675010",2018-01-07,0.36,"A"
"USGS","0208675010",2018-01-08,0.45,"A"
"USGS","0208675010",2018-01-09,0.39,"A"
"USGS","0208675010",2018-01-10,0.29,"A"
"USGS","0208675010",2018-01-11,0.27,"A"
"USGS","0208675010",2018-01-12,14.1,"A"
"USGS","0208675010",2018-01-13,6.33,"A"
"USGS","0208675010",2018-01-14,1.1,"A"
"USGS","0208675010",2018-01-15,0.76,"A"
"USGS","0208675010",2018-01-16,0.57,"A"
"USGS","0208675010",2018-01-17,0.67,"A"
"USGS","0208675010",2018-01-18,3.16,"A"
"USGS","0208675010",2018-01-19,3.66,"A"
"USGS","0208675010",2018-01-20,4.14,"A"
"USGS","0208675010",2018-01-21,4.05,"A"
"USGS","0208675010",2018-01-22,2.69,"A"
"USGS","0208675010",2018-01-23,80.4,"A"
"USGS","0208675010",2018-01-24,3.74,"A"
"USGS","0208675010",2018-01-25,1.37,"A"
"USGS","0208675010",2018-01-26,0.93,"A"
"USGS","0208675010",2018-01-27,0.7,"A"
"USGS","0208675010",2018-01-28,37.2,"A"
"USGS","0208675010",2018-01-29,75,"A"
"USGS","0208675010",2018-01-30,6.5,"A"
"USGS","0208675010",2018-01-31,2.34,"A"
"USGS","0208675010",2018-02-01,1.36,"A"
"USGS","0208675010",2018-02-02,4.43,"A"
"USGS","0208675010",2018-02-03,1.33,"A"
"USGS","0208675010",2018-02-04,24.6,"A"
"USGS","0208675010",2018-02-05,7.25,"A"
"USGS","0208675010",2018-02-06,2.25,"A"
"USGS","0208675010",2018-02-07,3.98,"A"
"USGS","0208675010",2018-02-08,3.39,"A"
"USGS","0208675010",2018-02-09,1.48,"A"
"USGS","0208675010",2018-02-10,5.42,"A"
"USGS","0208675010",2018-02-11,3.73,"A"
"USGS","0208675010",2018-02-12,2.6,"A"
"USGS","0208675010",2018-02-13,1.76,"A"
"USGS","0208675010",2018-02-14,1.15,"A"
"USGS","0208675010",2018-02-15,0.91,"A"
"USGS","0208675010",2018-02-16,0.82,"A"
"USGS","0208675010",2018-02-17,0.76,"A"
"USGS","0208675010",2018-02-18,0.98,"A"
"USGS","0208675010",2018-02-19,3.86,"A"
"USGS","0208675010",2018-02-20,1.5,"A"
"USGS","0208675010",2018-02-21,0.91,"A"
"USGS","0208675010",2018-02-22,0.76,"A"
"USGS","0208675010",2018-02-23,0.73,"A"
"USGS","0208675010",2018-02-24,0.61,"A"
"USGS","0208675010",2018-02-25,0.58,"A"
"USGS","0208675010",2018-02-26,1.12,"A"
"USGS","0208675010",2018-02-27,1.3,"A"
"USGS","0208675010",2018-02-28,0.65,"A"
"USGS","0208675010",2018-03-01,11,"A"
"USGS","0208675010",2018-03-02,4.72,"A"
"USGS","0208675010",2018-03-03,1.42,"A"
"USGS","0208675010",2018-03-04,0.86,"A"
"USGS","0208675010",2018-03-05,0.65,"A"
"USGS","0208675010",2018-03-06,6.27,"A"
"USGS","0208675010",2018-03-07,7.35,"A"
"USGS","0208675010",2018-03-08,1.86,"A"
"USGS","0208675010",2018-03-09,1.14,"A"
"USGS","0208675010",2018-03-10,0.9,"A"
"USGS","0208675010",2018-03-11,2.16,"A"
"USGS","0208675010",2018-03-12,27.7,"A"
"USGS","0208675010",2018-03-13,7.42,"A"
"USGS","0208675010",2018-03-14,2.98,"A"
"USGS","0208675010",2018-03-15,1.66,"A"
"USGS","0208675010",2018-03-16,1.05,"A"
"USGS","0208675010",2018-03-17,0.87,"A"
"USGS","0208675010",2018-03-18,1.43,"A"
"USGS","0208675010",2018-03-19,0.73,"A"
"USGS","0208675010",2018-03-20,25.4,"A"
"USGS","0208675010",2018-03-21,17,"A"
"USGS","0208675010",2018-03-22,3.82,"A"
"USGS","0208675010",2018-03-23,2.23,"A"
"USGS","0208675010",2018-03-24,13.5,"A"
"USGS","0208675010",2018-03-25,51.3,"A"
"USGS","0208675010",2018-03-26,5.8,"A"
"USGS","0208675010",2018-03-27,3.11,"A"
"USGS","0208675010",2018-03-28,2.31,"A"
"USGS","0208675010",2018-03-29,1.97,"A"
"USGS","0208675010",2018-03-30,1.25,"A"
"USGS","0208675010",2018-03-31,1.21,"A"
"USGS","0208675010",2018-04-01,1,"A"
"USGS","0208675010",2018-04-02,0.98,"A"
"USGS","0208675010",2018-04-03,1.02,"A"
"USGS","0208675010",2018-04-04,0.99,"A"
"USGS","0208675010",2018-04-05,0.93,"A"
"USGS","0208675010",2018-04-06,0.86,"A"
"USGS","0208675010",2018-04-07,24.2,"A"
"USGS","0208675010",2018-04-08,7.24,"A"
"USGS","0208675010",2018-04-09,2.84,"A"
"USGS","0208675010",2018-04-10,1.48,"A"
"USGS","0208675010",2018-04-11,1.15,"A"
"USGS","0208675010",2018-04-12,1.06,"A"
"USGS","0208675010",2018-04-13,1.02,"A"
"USGS","0208675010",2018-04-14,0.8,"A"
"USGS","0208675010",2018-04-15,156,"A e"
"USGS","0208675010",2018-04-16,75.6,"A"
"USGS","0208675010",2018-04-17,5.91,"A"
"USGS","0208675010",2018-04-18,3.46,"A"
"USGS","0208675010",2018-04-19,2.23,"A"
"USGS","0208675010",2018-04-20,1.33,"A"
"USGS","0208675010",2018-04-21,1.06,"A"
"USGS","0208675010",2018-04-22,0.93,"A"
"USGS","0208675010",2018-04-23,0.86,"A"
"USGS","0208675010",2018-04-24,29.4,"A"
"USGS","0208675010",2018-04-25,6.11,"A"
"USGS","0208675010",2018-04-26,5.66,"A"
"USGS","0208675010",2018-04-27,16.9,"A"
"USGS","0208675010",2018-04-28,2.86,"A"
"USGS","0208675010",2018-04-29,1.51,"A"
"USGS","0208675010",2018-04-30,1.21,"A"
"USGS","0208675010",2018-05-01,0.99,"A"
"USGS","0208675010",2018-05-02,0.87,"A"
"USGS","0208675010",2018-05-03,0.76,"A"
"USGS","0208675010",2018-05-04,0.8,"A"
"USGS","0208675010",2018-05-05,1.37,"A"
"USGS","0208675010",2018-05-06,2.17,"A"
"USGS","0208675010",2018-05-07,1.34,"A"
"USGS","0208675010",2018-05-08,0.56,"A"
"USGS","0208675010",2018-05-09,0.44,"A"
"USGS","0208675010",2018-05-10,0.49,"A"
"USGS","0208675010",2018-05-11,0.44,"A"
"USGS","0208675010",2018-05-12,0.41,"A"
"USGS","0208675010",2018-05-13,0.33,"A"
"USGS","0208675010",2018-05-14,0.34,"A"
"USGS","0208675010",2018-05-15,0.33,"A"
"USGS","0208675010",2018-05-16,38.5,"A"
"USGS","0208675010",2018-05-17,80.2,"A"
"USGS","0208675010",2018-05-18,150,"A"
"USGS","0208675010",2018-05-19,62.6,"A"
"USGS","0208675010",2018-05-20,7.8,"A"
"USGS","0208675010",2018-05-21,4.4,"A"
"USGS","0208675010",2018-05-22,6.55,"A"
"USGS","0208675010",2018-05-23,2.15,"A"
"USGS","0208675010",2018-05-24,1.54,"A"
"USGS","0208675010",2018-05-25,1.13,"A"
"USGS","0208675010",2018-05-26,6.89,"A"
"USGS","0208675010",2018-05-27,4.45,"A"
"USGS","0208675010",2018-05-28,4.19,"A"
"USGS","0208675010",2018-05-29,33.7,"A"
"USGS","0208675010",2018-05-30,13.4,"A"
"USGS","0208675010",2018-05-31,8.87,"A"
"USGS","0208675010",2018-06-01,2.71,"A"
"USGS","0208675010",2018-06-02,4.82,"A"
"USGS","0208675010",2018-06-03,2.45,"A"
"USGS","0208675010",2018-06-04,1.47,"A"
"USGS","0208675010",2018-06-05,1.23,"A"
"USGS","0208675010",2018-06-06,2.28,"A"
"USGS","0208675010",2018-06-07,2.09,"A"
"USGS","0208675010",2018-06-08,1.16,"A"
"USGS","0208675010",2018-06-09,1,"A"
"USGS","0208675010",2018-06-10,8.41,"A"
"USGS","0208675010",2018-06-11,39.6,"A"
"USGS","0208675010",2018-06-12,3.49,"A"
"USGS","0208675010",2018-06-13,1.78,"A"
"USGS","0208675010",2018-06-14,1.32,"A"
"USGS","0208675010",2018-06-15,1.1,"A"
"USGS","0208675010",2018-06-16,0.91,"A"
"USGS","0208675010",2018-06-17,0.83,"A"
"USGS","0208675010",2018-06-18,0.71,"A"
"USGS","0208675010",2018-06-19,0.76,"A"
"USGS","0208675010",2018-06-20,0.6,"A"
"USGS","0208675010",2018-06-21,0.45,"A"
"USGS","0208675010",2018-06-22,0.36,"A"
"USGS","0208675010",2018-06-23,0.26,"A"
"USGS","0208675010",2018-06-24,0.33,"A"
"USGS","0208675010",2018-06-25,0.55,"A"
"USGS","0208675010",2018-06-26,24.8,"A"
"USGS","0208675010",2018-06-27,4.64,"A"
"USGS","0208675010",2018-06-28,1.06,"A"
"USGS","0208675010",2018-06-29,0.59,"A"
"USGS","0208675010",2018-06-30,0.48,"A"
"USGS","0208675010",2018-07-01,0.43,"A"
"USGS","0208675010",2018-07-02,0.4,"A"
"USGS","0208675010",2018-07-03,0.32,"A"
"USGS","0208675010",2018-07-04,20.6,"A"
"USGS","0208675010",2018-07-05,9.48,"A"
"USGS","0208675010",2018-07-06,4.04,"A"
"USGS","0208675010",2018-07-07,3.09,"A"
"USGS","0208675010",2018-07-08,0.92,"A"
"USGS","0208675010",2018-07-09,0.57,"A"
"USGS","0208675010",2018-07-10,0.47,"A"
"USGS","0208675010",2018-07-11,0.39,"A"
"USGS","0208675010",2018-07-12,0.4,"A"
"USGS","0208675010",2018-07-13,0.35,"A"
"USGS","0208675010",2018-07-14,0.29,"A"
"USGS","0208675010",2018-07-15,0.26,"A"
"USGS","0208675010",2018-07-16,0.31,"A"
"USGS","0208675010",2018-07-17,0.41,"A"
"USGS","0208675010",2018-07-18,0.28,"A"
"USGS","0208675010",2018-07-19,0.27,"A"
"USGS","0208675010",2018-07-20,0.24,"A"
"USGS","0208675010",2018-07-21,0.27,"A"
"USGS","0208675010",2018-07-22,6.5,"A"
"USGS","0208675010",2018-07-23,7.92,"A"
"USGS","0208675010",2018-07-24,2.31,"A"
"USGS","0208675010",2018-07-25,0.83,"A"
"USGS","0208675010",2018-07-26,0.45,"A"
"USGS","0208675010",2018-07-27,0.34,"A"
"USGS","0208675010",2018-07-28,0.29,"A"
"USGS","0208675010",2018-07-29,50.6,"A"
"USGS","0208675010",2018-07-30,19,"A"
"USGS","0208675010",2018-07-31,5.77,"A"
"USGS","0208675010",2018-08-01,3.38,"A"
"USGS","0208675010",2018-08-02,87.6,"A"
"USGS","0208675010",2018-08-03,35.2,"A"
"USGS","0208675010",2018-08-04,6.37,"A"
"USGS","0208675010",2018-08-05,1.41,"A"
"USGS","0208675010",2018-08-06,0.88,"A"
"USGS","0208675010",2018-08-07,1.8,"A"
"USGS","0208675010",2018-08-08,14,"A"
"USGS","0208675010",2018-08-09,4.35,"A"
"USGS","0208675010",2018-08-10,0.89,"A"
"USGS","0208675010",2018-08-11,0.88,"A"
"USGS","0208675010",2018-08-12,1.4,"A"
"USGS","0208675010",2018-08-13,8.84,"A"
"USGS","0208675010",2018-08-14,1.33,"A"
"USGS","0208675010",2018-08-15,0.59,"A"
"USGS","0208675010",2018-08-16,0.48,"A"
"USGS","0208675010",2018-08-17,0.43,"A"
"USGS","0208675010",2018-08-18,2.41,"A"
"USGS","0208675010",2018-08-19,14.4,"A"
"USGS","0208675010",2018-08-20,38.9,"A"
"USGS","0208675010",2018-08-21,1.34,"A"
"USGS","0208675010",2018-08-22,0.71,"A"
"USGS","0208675010",2018-08-23,0.58,"A"
"USGS","0208675010",2018-08-24,0.46,"A"
"USGS","0208675010",2018-08-25,0.47,"A"
"USGS","0208675010",2018-08-26,0.4,"A"
"USGS","0208675010",2018-08-27,1.79,"A"
"USGS","0208675010",2018-08-28,0.44,"A"
"USGS","0208675010",2018-08-29,0.35,"A"
"USGS","0208675010",2018-08-30,0.52,"A"
"USGS","0208675010",2018-08-31,2.43,"A"
"USGS","0208675010",2018-09-01,1.59,"A"
"USGS","0208675010",2018-09-02,1.33,"A"
"USGS","0208675010",2018-09-03,1.03,"A"
"USGS","0208675010",2018-09-04,1.17,"A"
"USGS","0208675010",2018-09-05,0.94,"A"
"USGS","0208675010",2018-09-06,1,"A"
"USGS","0208675010",2018-09-07,0.33,"A"
"USGS","0208675010",2018-09-08,0.36,"A"
"USGS","0208675010",2018-09-09,4.66,"A"
"USGS","0208675010",2018-09-10,11.6,"A"
"USGS","0208675010",2018-09-11,11.4,"A"
"USGS","0208675010",2018-09-12,2.19,"A"
"USGS","0208675010",2018-09-13,1.41,"A"
"USGS","0208675010",2018-09-14,11.9,"A"
"USGS","0208675010",2018-09-15,34.8,"A"
"USGS","0208675010",2018-09-16,64.1,"A"
"USGS","0208675010",2018-09-17,781,"A e"
"USGS","0208675010",2018-09-18,83.2,"A e"
"USGS","0208675010",2018-09-19,4.2,"A e"
"USGS","0208675010",2018-09-20,2.08,"A e"
"USGS","0208675010",2018-09-21,1.62,"A e"
"USGS","0208675010",2018-09-22,1.25,"A e"
"USGS","0208675010",2018-09-23,1.13,"A e"
"USGS","0208675010",2018-09-24,1.13,"A e"
"USGS","0208675010",2018-09-25,1.16,"A e"
"USGS","0208675010",2018-09-26,1.07,"A e"
"USGS","0208675010",2018-09-27,9.99,"A e"
"USGS","0208675010",2018-09-28,7.39,"A"
"USGS","0208675010",2018-09-29,1.34,"A"
"USGS","0208675010",2018-09-30,0.96,"A"
"USGS","0208675010",2018-10-01,0.82,"A"
"USGS","0208675010",2018-10-02,0.96,"A"
"USGS","0208675010",2018-10-03,1.08,"A"
"USGS","0208675010",2018-10-04,1.09,"A"
"USGS","0208675010",2018-10-05,1.09,"A"
"USGS","0208675010",2018-10-06,1.13,"A"
"USGS","0208675010",2018-10-07,1.06,"A"
"USGS","0208675010",2018-10-08,1.08,"A"
"USGS","0208675010",2018-10-09,1.16,"A"
"USGS","0208675010",2018-10-10,1.3,"A"
"USGS","0208675010",2018-10-11,139,"A"
"USGS","0208675010",2018-10-12,13.1,"A"
"USGS","0208675010",2018-10-13,3.02,"A"
"USGS","0208675010",2018-10-14,1.97,"A"
"USGS","0208675010",2018-10-15,1.61,"A"
"USGS","0208675010",2018-10-16,1.51,"A"
"USGS","0208675010",2018-10-17,1.38,"A"
"USGS","0208675010",2018-10-18,1.29,"A"
"USGS","0208675010",2018-10-19,1.21,"A"
"USGS","0208675010",2018-10-20,1.84,"A"
"USGS","0208675010",2018-10-21,1.54,"A"
"USGS","0208675010",2018-10-22,1.29,"A"
"USGS","0208675010",2018-10-23,1.16,"A"
"USGS","0208675010",2018-10-24,1.12,"A"
"USGS","0208675010",2018-10-25,1.1,"A"
"USGS","0208675010",2018-10-26,146,"A"
"USGS","0208675010",2018-10-27,24.3,"A"
"USGS","0208675010",2018-10-28,3.29,"A"
"USGS","0208675010",2018-10-29,1.9,"A"
"USGS","0208675010",2018-10-30,1.41,"A"
"USGS","0208675010",2018-10-31,1.31,"A"
"USGS","0208675010",2018-11-01,2.86,"A"
"USGS","0208675010",2018-11-02,3.23,"A"
"USGS","0208675010",2018-11-03,2.87,"A"
"USGS","0208675010",2018-11-04,1.36,"A"
"USGS","0208675010",2018-11-05,112,"A"
"USGS","0208675010",2018-11-06,7.53,"A"
"USGS","0208675010",2018-11-07,3.87,"A"
"USGS","0208675010",2018-11-08,2.23,"A"
"USGS","0208675010",2018-11-09,37.5,"A"
"USGS","0208675010",2018-11-10,5.99,"A"
"USGS","0208675010",2018-11-11,2.32,"A"
"USGS","0208675010",2018-11-12,199,"A"
"USGS","0208675010",2018-11-13,267,"A"
"USGS","0208675010",2018-11-14,13.1,"A"
"USGS","0208675010",2018-11-15,154,"A"
"USGS","0208675010",2018-11-16,15.8,"A"
"USGS","0208675010",2018-11-17,5.6,"A"
"USGS","0208675010",2018-11-18,3.78,"A"
"USGS","0208675010",2018-11-19,2.95,"A"
"USGS","0208675010",2018-11-20,2.59,"A"
"USGS","0208675010",2018-11-21,2.03,"A"
"USGS","0208675010",2018-11-22,1.85,"A"
"USGS","0208675010",2018-11-23,1.71,"A"
"USGS","0208675010",2018-11-24,102,"A"
"USGS","0208675010",2018-11-25,9.92,"A"
"USGS","0208675010",2018-11-26,4.32,"A"
"USGS","0208675010",2018-11-27,2.92,"A"
"USGS","0208675010",2018-11-28,2.3,"A"
"USGS","0208675010",2018-11-29,1.98,"A"
"USGS","0208675010",2018-11-30,1.79,"A"
"USGS","0208675010",2018-12-01,5.82,"A"
"USGS","0208675010",2018-12-02,9.7,"A"
"USGS","0208675010",2018-12-03,3.24,"A"
"USGS","0208675010",2018-12-04,2.26,"A"
"USGS","0208675010",2018-12-05,1.89,"A"
"USGS","0208675010",2018-12-06,1.68,"A"
"USGS","0208675010",2018-12-07,1.7,"A"
"USGS","0208675010",2018-12-08,1.71,"A"
"USGS","0208675010",2018-12-09,82.3,"A"
"USGS","0208675010",2018-12-10,194,"A"
"USGS","0208675010",2018-12-11,35.2,"A"
"USGS","0208675010",2018-12-12,15.3,"A"
"USGS","0208675010",2018-12-13,15.8,"A"
"USGS","0208675010",2018-12-14,156,"A"
"USGS","0208675010",2018-12-15,197,"A"
"USGS","0208675010",2018-12-16,21.9,"A"
"USGS","0208675010",2018-12-17,7.41,"A"
"USGS","0208675010",2018-12-18,5.04,"A"
"USGS","0208675010",2018-12-19,4.03,"A"
"USGS","0208675010",2018-12-20,84.3,"A"
"USGS","0208675010",2018-12-21,67.3,"A"
"USGS","0208675010",2018-12-22,12.4,"A"
"USGS","0208675010",2018-12-23,4.99,"A"
"USGS","0208675010",2018-12-24,3.99,"A"
"USGS","0208675010",2018-12-25,3.62,"A"
"USGS","0208675010",2018-12-26,3.06,"A"
"USGS","0208675010",2018-12-27,2.82,"A"
"USGS","0208675010",2018-12-28,180,"A"
"USGS","0208675010",2018-12-29,30.3,"A"
"USGS","0208675010",2018-12-30,7.5,"A"
"USGS","0208675010",2018-12-31,11.7,"A"
"USGS","0208675010",2019-01-01,8.44,"A"
"USGS","0208675010",2019-01-02,4.75,"A"
"USGS","0208675010",2019-01-03,45.8,"A"
"USGS","0208675010",2019-01-04,58,"A"
"USGS","0208675010",2019-01-05,16.7,"A"
"USGS","0208675010",2019-01-06,6.09,"A"
"USGS","0208675010",2019-01-07,4.51,"A"
"USGS","0208675010",2019-01-08,3.83,"A"
"USGS","0208675010",2019-01-09,3.69,"A"
"USGS","0208675010",2019-01-10,3.08,"A"
"USGS","0208675010",2019-01-11,2.77,"A"
"USGS","0208675010",2019-01-12,2.55,"A"
"USGS","0208675010",2019-01-13,150,"A"
"USGS","0208675010",2019-01-14,12.2,"A"
"USGS","0208675010",2019-01-15,6.25,"A"
"USGS","0208675010",2019-01-16,4.58,"A"
"USGS","0208675010",2019-01-17,3.72,"A"
"USGS","0208675010",2019-01-18,3.46,"A"
"USGS","0208675010",2019-01-19,3.16,"A"
"USGS","0208675010",2019-01-20,84.7,"A"
"USGS","0208675010",2019-01-21,6.33,"A"
"USGS","0208675010",2019-01-22,4.1,"A"
"USGS","0208675010",2019-01-23,3.7,"A"
"USGS","0208675010",2019-01-24,147,"A"
"USGS","0208675010",2019-01-25,9.48,"A"
"USGS","0208675010",2019-01-26,4.47,"A"
"USGS","0208675010",2019-01-27,3.33,"A"
"USGS","0208675010",2019-01-28,2.99,"A"
"USGS","0208675010",2019-01-29,4.45,"A"
"USGS","0208675010",2019-01-30,3.74,"A"
"USGS","0208675010",2019-01-31,2.19,"A"
"USGS","0208675010",2019-02-01,1.93,"A"
"USGS","0208675010",2019-02-02,1.79,"A"
"USGS","0208675010",2019-02-03,1.71,"A"
"USGS","0208675010",2019-02-04,1.68,"A"
"USGS","0208675010",2019-02-05,1.58,"A"
"USGS","0208675010",2019-02-06,1.53,"A"
"USGS","0208675010",2019-02-07,1.41,"A"
"USGS","0208675010",2019-02-08,1.35,"A"
"USGS","0208675010",2019-02-09,1.14,"A"
"USGS","0208675010",2019-02-10,1.12,"A"
"USGS","0208675010",2019-02-11,4.59,"A"
"USGS","0208675010",2019-02-12,11.6,"A"
"USGS","0208675010",2019-02-13,9.48,"A"
"USGS","0208675010",2019-02-14,2.23,"A"
"USGS","0208675010",2019-02-15,1.66,"A"
"USGS","0208675010",2019-02-16,41.1,"A"
"USGS","0208675010",2019-02-17,10.8,"A"
"USGS","0208675010",2019-02-18,138,"A"
"USGS","0208675010",2019-02-19,7.57,"A"
"USGS","0208675010",2019-02-20,55.4,"A"
"USGS","0208675010",2019-02-21,129,"A"
"USGS","0208675010",2019-02-22,150,"A"
"USGS","0208675010",2019-02-23,281,"A"
"USGS","0208675010",2019-02-24,70.2,"A"
"USGS","0208675010",2019-02-25,8.89,"A"
"USGS","0208675010",2019-02-26,4.33,"A"
"USGS","0208675010",2019-02-27,8.62,"A"
"USGS","0208675010",2019-02-28,5.96,"A"
"USGS","0208675010",2019-03-01,41.1,"A"
"USGS","0208675010",2019-03-02,26.5,"A"
"USGS","0208675010",2019-03-03,50.5,"A"
"USGS","0208675010",2019-03-04,36.1,"A"
"USGS","0208675010",2019-03-05,6.17,"A"
"USGS","0208675010",2019-03-06,3.96,"A"
"USGS","0208675010",2019-03-07,3.12,"A"
"USGS","0208675010",2019-03-08,2.95,"A"
"USGS","0208675010",2019-03-09,3.27,"A"
"USGS","0208675010",2019-03-10,2.77,"A"
"USGS","0208675010",2019-03-11,2.26,"A"
"USGS","0208675010",2019-03-12,1.95,"A"
"USGS","0208675010",2019-03-13,1.75,"A"
"USGS","0208675010",2019-03-14,1.57,"A"
"USGS","0208675010",2019-03-15,8.96,"A"
"USGS","0208675010",2019-03-16,3.85,"A"
"USGS","0208675010",2019-03-17,2.14,"A"
"USGS","0208675010",2019-03-18,1.85,"A"
"USGS","0208675010",2019-03-19,1.73,"A"
"USGS","0208675010",2019-03-20,1.95,"A"
"USGS","0208675010",2019-03-21,49.2,"A"
"USGS","0208675010",2019-03-22,7.61,"A"
"USGS","0208675010",2019-03-23,3.03,"A"
"USGS","0208675010",2019-03-24,2.24,"A"
"USGS","0208675010",2019-03-25,4.7,"A"
"USGS","0208675010",2019-03-26,9.76,"A"
"USGS","0208675010",2019-03-27,4.06,"A"
"USGS","0208675010",2019-03-28,2.1,"A"
"USGS","0208675010",2019-03-29,1.86,"A"
"USGS","0208675010",2019-03-30,1.71,"A"
"USGS","0208675010",2019-03-31,1.58,"A"
"USGS","0208675010",2019-04-01,1.45,"A"
"USGS","0208675010",2019-04-02,3.72,"A"
"USGS","0208675010",2019-04-03,2.34,"A"
"USGS","0208675010",2019-04-04,2.77,"A"
"USGS","0208675010",2019-04-05,22.9,"A"
"USGS","0208675010",2019-04-06,9.69,"A"
"USGS","0208675010",2019-04-07,3.9,"A"
"USGS","0208675010",2019-04-08,25,"A"
"USGS","0208675010",2019-04-09,40.2,"A"
"USGS","0208675010",2019-04-10,7.14,"A"
"USGS","0208675010",2019-04-11,3.83,"A"
"USGS","0208675010",2019-04-12,163,"A"
"USGS","0208675010",2019-04-13,258,"A"
"USGS","0208675010",2019-04-14,68.3,"A"
"USGS","0208675010",2019-04-15,50.6,"A"
"USGS","0208675010",2019-04-16,3.99,"A"
"USGS","0208675010",2019-04-17,2.13,"A"
"USGS","0208675010",2019-04-18,1.57,"A"
